,article_link,article_title,publisher_id,widget_status,date_published,project_id1,project_id2,project_id3,project_id4,project_id5,project_id6,edited_by_publisher,edited_by_newspark
137,https://www.idsnews.com/article/2002/03/knockout-kings-are-only-middleweights-5b9c31f128cca,'Knockout kings' are only middleweights,Indiana Daily Student,False,2002-03-27 00:00:00,21,2,5,,,,False,False
138,https://www.idsnews.com/article/2018/08/caexcise082618-5b834cac94b9a,Meet the Excise police: The Indiana alcohol law enforcement team ,Indiana Daily Student,False,2018-08-26 00:00:00,20,12,15,,,,False,False
139,https://www.idsnews.com/article/2017/09/editorial-starting-school-later-may-not-help-students-as-much-as-we-think,EDITORIAL: Starting school later may not help students as much as we think,Indiana Daily Student,False,2017-09-10 00:00:00,29,27,28,,,,False,False
140,https://www.idsnews.com/article/2016/04/whats-the-effect-of-stopping-my-ejaculation,What's the effect of stopping my ejaculation?,Indiana Daily Student,False,2016-04-18 00:00:00,24,27,28,,,,False,False
141,https://www.idsnews.com/article/2019/03/andrew-saalfrank-shows-upside-in-big-win-for-iu-baseball,Andrew Saalfrank shows upside in big win for IU baseball,Indiana Daily Student,False,2019-03-17 00:00:00,15,20,12,,,,False,False
142,https://www.idsnews.com/article/2020/02/iu-tight-end-peyton-hendershot-arrested-on-domestic-battery-charges,IU tight end Peyton Hendershot arrested on domestic battery charges,Indiana Daily Student,False,2020-02-23 00:00:00,12,29,21,,,,False,False
143,https://www.idsnews.com/article/2020/05/happy-dine-in-day-bloomington-begins-reopening-saturday-amid-covid-19-pandemic,'Happy dine-in day': Bloomington begins reopening Saturday amid COVID-19 pandemic,Indiana Daily Student,False,2020-05-17 00:00:00,20,12,5,,,,False,False
144,https://www.idsnews.com/article/2006/05/hearing-held-to-move-trial-location,"Hearing held to move  
trial location",Indiana Daily Student,False,2006-05-17 00:00:00,12,27,28,,,,False,False
145,https://www.idsnews.com/article/2015/01/repeal-the-rave-act,Repeal the RAVE Act,Indiana Daily Student,False,2015-01-20 00:00:00,20,12,16,,,,False,False
146,https://www.idsnews.com/article/2020/07/fifth-city-of-bloomington-employee-tests-positive-for-covid-19,5th City of Bloomington employee tests positive for COVID-19,Indiana Daily Student,True,2020-07-14 00:00:00,12,20,15,,,,False,False
147,https://www.idsnews.com/article/2003/02/what-is-iusa,What is IUSA?,Indiana Daily Student,False,2003-02-06 00:00:00,12,20,2,,,,False,False
148,https://www.idsnews.com/article/2020/07/opinion-stop-freaking-out-about-kayne-west-running-for-president,OPINION: Stop freaking out about Kayne West ‘running for president’,Indiana Daily Student,True,2020-07-14 00:00:00,27,28,9,,,,False,False
149,https://www.idsnews.com/article/2016/11/cisikh,SikhsPAC seeks to educate others about the Sikh community in Indiana ,Indiana Daily Student,False,2016-11-14 00:00:00,29,2,5,,,,False,False
150,https://www.idsnews.com/article/2014/10/iu-loses-to-purdue-after-failed-comeback-attempt,IU loses to Purdue after failed comeback attempt,Indiana Daily Student,False,2014-10-12 00:00:00,20,12,15,,,,False,False
151,https://www.idsnews.com/article/2013/01/tax-dollars-fund-creationism-teaching-in-private-schools,Tax dollars fund creationism teaching in private schools,Indiana Daily Student,False,2013-01-24 00:00:00,15,5,20,,,,False,False
152,https://www.idsnews.com/article/2020/07/ius-plan-for-all-things-covid-19-testing-quarantining-and-when-to-shut-down-campus,"IU's plan for all things COVID-19: testing, quarantining, when to shut down campus",Indiana Daily Student,True,2020-07-23 00:00:00,20,21,29,,,,False,False
153,https://www.idsnews.com/article/2019/11/alumna-and-pianist-to-reunite-with-mentor-for-celebratory-performance,Alumna and pianist to reunite with mentor for celebratory performance,Indiana Daily Student,False,2019-11-19 00:00:00,20,12,16,,,,False,False
154,https://www.idsnews.com/article/2020/06/five-incoming-freshman-athletes-to-watch-this-season,Five incoming freshman athletes to watch this season,Indiana Daily Student,False,2020-06-22 00:00:00,12,29,2,,,,False,False
155,https://www.idsnews.com/article/2018/03/entplayboi032718,Rapper Playboi Carti to headline Little 500 Concert,Indiana Daily Student,False,2018-03-27 00:00:00,20,13,12,,,,False,False
156,https://www.idsnews.com/article/2020/07/indiana-social-services-mental-health-hotline-coronavirus,Indiana Social Services launches Be Well Crisis Helpline,Indiana Daily Student,True,2020-07-21 00:00:00,5,15,20,,,,False,False
157,https://www.idsnews.com/article/2019/01/several-iu-departments-work-to-keep-campus-roads-sidewalks-clear-in-winter,"Several IU departments work to keep campus roads, sidewalks clear in winter",Indiana Daily Student,False,2019-01-30 00:00:00,15,20,5,,,,False,False
158,https://www.idsnews.com/article/2020/05/a-moderate-democrat-like-biden-wont-win-presidency,OPINION: A moderate Democrat like Biden won’t win presidency,Indiana Daily Student,False,2020-05-28 00:00:00,20,29,12,,,,False,False
159,https://www.idsnews.com/article/2020/06/opinion-success-in-online-hybrid-classes-will-increase-job-opportunities-after-covid-19,"OPINION: Success in online, hybrid classes will increase job opportunities after COVID-19",Indiana Daily Student,False,2020-06-24 00:00:00,15,21,29,,,,False,False
160,https://www.idsnews.com/article/2014/10/a-hoosier-guide-shares-experience-and-tradition,A Hoosier Guide shares experience and tradition,Indiana Daily Student,False,2014-10-27 00:00:00,29,15,16,,,,False,False
161,https://www.idsnews.com/article/2020/03/marie-yovanovitch-speaks-about-experience-as-a-us-ambassador-at-iu-conference,Marie Yovanovitch speaks about experience as US ambassador to Ukraine at IU conference,Indiana Daily Student,False,2020-03-06 00:00:00,12,20,5,,,,False,False
162,https://www.idsnews.com/article/2010/11/mother-still-in-search-of-missing-son-who-was-last-seen-in-bloomington,Mother still in search of missing son who was last seen in Bloomington,Indiana Daily Student,False,2010-11-22 00:00:00,12,20,27,,,,False,False
163,https://www.idsnews.com/article/2017/11/caazzip,Ever wanted a pie made in less than 3 minutes? Check out Azzip Pizza ,Indiana Daily Student,False,2017-11-07 00:00:00,20,15,16,,,,False,False
164,https://www.idsnews.com/article/2016/08/course-reviews-now-on-oneiu,Course reviews now on One.IU,Indiana Daily Student,False,2016-08-18 00:00:00,21,2,5,,,,False,False
165,https://www.idsnews.com/article/2016/10/iu-food-project-introduces-new-food-certificate,IU Food Project introduces new food certificate,Indiana Daily Student,False,2016-10-26 00:00:00,15,20,16,,,,False,False
166,https://www.idsnews.com/article/2020/02/bloomington-reaches-out-to-community-with-survey-about-climate-change-issues,Bloomington reaches out to community with survey about climate change issues ,Indiana Daily Student,False,2020-02-13 00:00:00,5,15,20,,,,False,False
167,https://www.idsnews.com/article/2017/09/bloomington-based-space-rock-band-release-first-album,Bloomington-based space-rock band release first album ,Indiana Daily Student,False,2017-09-20 00:00:00,20,29,12,,,,False,False
168,https://www.idsnews.com/article/2020/01/opinion-bloomington-must-do-more-to-address-its-housing-crisis,OPINION: Bloomington must do more to address its housing crisis,Indiana Daily Student,False,2020-01-27 00:00:00,20,15,5,,,,False,False
169,https://www.idsnews.com/article/2019/02/iu-libraries-celebrates-mexican-culture-through-art-music-literature,"IU Libraries celebrates Mexican culture through art, music, literature",Indiana Daily Student,False,2019-02-07 00:00:00,20,5,29,,,,False,False
170,https://www.idsnews.com/article/2019/11/family-ties-iu-wrestling-welcomes-first-wave-of-2020-recruits,Family Ties: IU wrestling welcomes first wave of 2020 recruits,Indiana Daily Student,False,2019-11-14 00:00:00,21,11,15,,,,False,False
171,https://www.idsnews.com/article/2018/04/bloomington-is-home-to-144-registered-sex-offenders,Bloomington is home to 144 registered sex offenders,Indiana Daily Student,False,2018-04-12 00:00:00,13,20,5,,,,False,False
172,https://www.idsnews.com/article/2005/04/dicks-opening-in-bloomington,Dick's opening in Bloomington,Indiana Daily Student,False,2005-04-06 00:00:00,12,20,27,,,,False,False
173,https://www.idsnews.com/article/2019/10/iupd-confirms-no-threat-to-campus-after-flyer-circulates,IUPD confirms no threat to campus after flyer circulates ,Indiana Daily Student,False,2019-10-30 00:00:00,5,20,2,,,,False,False
174,https://www.idsnews.com/article/2018/02/entkinsey022618,Kinsey Confidential answers question about female jock itch,Indiana Daily Student,False,2018-02-27 00:00:00,29,12,20,,,,False,False
175,https://www.idsnews.com/article/2020/07/iu-releases-class-learning-modes-for-fall-2020-semester-on-igps-coronavirus-courses,IU releases learning modes for fall classes on iGPS,Indiana Daily Student,True,2020-07-15 00:00:00,15,2,5,,,,False,False
176,https://www.idsnews.com/article/2019/09/iu-radio-and-television-general-manager-retires-after-16-years,"WFIU, WTIU general manager Perry Metz retires after 16 years of leadership",Indiana Daily Student,False,2019-09-04 00:00:00,20,12,5,,,,False,False
177,https://www.idsnews.com/article/2007/09/police-recieve-new-information-on-bodies-found-on-bloomington-property,"Police recieve new information on bodies found on Bloomington property
",Indiana Daily Student,False,2007-09-18 00:00:00,15,20,5,,,,False,False
178,https://www.idsnews.com/article/2017/02/personality-tests,Personality Tests the right way,Indiana Daily Student,False,2017-02-20 00:00:00,3,21,15,,,,False,False
179,https://www.idsnews.com/article/2013/02/no-1-iu-looks-to-rebound-from-loss,No. 1 IU looks to rebound from loss,Indiana Daily Student,False,2013-02-09 00:00:00,10,8,15,,,,False,False
180,https://www.idsnews.com/article/2020/05/iu-football-commits-new-wide-receiver-punter-2021,"IU football earns commitments from receiver Jordyn Williams, punter James Evans",Indiana Daily Student,False,2020-05-17 00:00:00,5,11,20,,,,False,False
181,https://www.idsnews.com/article/2020/07/letter-4-kelley-students-react-to-professors-tweets,LETTER: 4 Kelley students react to professor’s tweets,Indiana Daily Student,True,2020-07-28 00:00:00,20,15,5,,,,False,False
182,https://www.idsnews.com/article/2019/04/two-iu-mens-basketball-signees-named-finalists-for-2019-indystar-mr-basketball-award,Two IU men's basketball signees named finalists for 2019 IndyStar Mr. Basketball award ,Indiana Daily Student,False,2019-04-15 00:00:00,5,20,15,,,,False,False
183,https://www.idsnews.com/article/2015/03/column-defending-offending,COLUMN: Defending offending,Indiana Daily Student,False,2015-03-24 00:00:00,9,27,28,,,,False,False
184,https://www.idsnews.com/article/2019/01/greek-life-has-lost-its-identity-at-iu,EDITORIAL: Greek life has lost its identity at IU,Indiana Daily Student,False,2019-01-13 00:00:00,20,15,29,,,,False,False
185,https://www.idsnews.com/article/2019/01/mold-discovered-in-19-rooms-in-teter-quad,Mold discovered in 19 rooms in Teter Quad,Indiana Daily Student,False,2019-01-07 00:00:00,13,21,15,,,,False,False
186,https://www.idsnews.com/article/2020/08/iu-athletics-prepares-for-future-nil-rights-in-new-partnership,IU Athletics prepares for future NIL rights in new partnership,Indiana Daily Student,True,2020-08-07 00:00:00,15,5,8,,,,False,False
187,https://www.idsnews.com/article/2010/03/iusa-signs-of-life,IUSA: Signs of life,Indiana Daily Student,False,2010-03-08 00:00:00,15,5,11,,,,False,False
188,https://www.idsnews.com/article/2019/10/inside-look-of-the-iu-hoosierettes-dance-team,An inside look of the IU Hoosierettes dance team,Indiana Daily Student,False,2019-10-02 00:00:00,20,29,16,,,,False,False
189,https://www.idsnews.com/article/2020/06/man-forcibly-removes-woman-from-car-steals-vehicle-near-iu-campus,"Man forcibly removes woman from car, steals vehicle near IU campus",Indiana Daily Student,False,2020-05-31 00:00:00,15,20,5,,,,False,False
190,https://www.idsnews.com/article/2001/08/baxter-cook-finalize-sale,"Baxter, Cook finalize sale",Indiana Daily Student,False,2001-08-21 00:00:00,29,20,16,,,,False,False
191,https://www.idsnews.com/article/2009/09/buskirks-golden-age-shows-furies,Buskirk’s ‘Golden Age’ shows ‘Furies’,Indiana Daily Student,False,2009-09-13 00:00:00,5,2,15,,,,False,False
192,https://www.idsnews.com/article/2010/02/best-dorm,Best Dorm,Indiana Daily Student,False,2010-02-24 00:00:00,16,12,3,,,,False,False
193,https://www.idsnews.com/article/2003/11/love-story-draws-praise-from-audience,Love story draws praise from audience,Indiana Daily Student,False,2003-11-17 00:00:00,5,15,29,,,,False,False
194,https://www.idsnews.com/article/2005/12/globe-commemorates-world-aids-day,Globe commemorates World AIDS Day,Indiana Daily Student,False,2005-12-02 00:00:00,5,20,15,,,,False,False
195,https://www.idsnews.com/article/2019/12/security-camera-video-shows-fight-between-alleged-iu-fraternity-members,UPDATE: Security camera video shows fight between IU fraternity members,Indiana Daily Student,False,2019-12-14 00:00:00,15,20,5,,,,False,False
196,https://www.idsnews.com/article/2020/05/former-iu-mens-soccer-players-mls-top-prospects,Former IU men’s soccer players named to MLS top prospects list,Indiana Daily Student,False,2020-05-19 00:00:00,15,2,21,,,,False,False
197,https://www.idsnews.com/article/2020/05/animal-crossing-other-video-games-sales-trend-upwards,"Video games sales are up, which might continue for a few years, IU gaming community says",Indiana Daily Student,False,2020-05-21 00:00:00,15,21,5,,,,False,False
198,https://www.idsnews.com/article/2020/04/iu-announcement-2020-2021-plan-covid-19-coronavirus-in-person-remote,McRobbie announces scenarios for how COVID-19 might shape next academic year,Indiana Daily Student,False,2020-04-30 00:00:00,11,15,21,,,,False,False
199,https://www.idsnews.com/article/2020/06/opinion-liberals-who-own-or-want-guns-arent-hypocrites-especially-right-now,"OPINION: Liberals who own or want guns aren’t hypocrites, especially right now",Indiana Daily Student,False,2020-06-09 00:00:00,21,15,8,,,,False,False
200,https://www.idsnews.com/article/2005/06/mmmmmmm,Mmmmmmm!,Indiana Daily Student,False,2005-06-16 00:00:00,3,12,20,,,,False,False
201,https://www.idsnews.com/article/2020/06/coronavirus-data-hub-shows-which-bloomington-neighborhoods-more-at-risk-for-covid-19,Coronavirus data hub shows which Bloomington neighborhoods are more at risk for COVID-19,Indiana Daily Student,False,2020-06-07 00:00:00,5,15,20,,,,False,False
202,https://www.idsnews.com/article/2003/11/student-faces-felony-charges,Student faces felony charges,Indiana Daily Student,False,2003-11-19 00:00:00,21,11,15,,,,False,False
203,https://www.idsnews.com/article/2019/08/mold-and-renovations-result-in-loss-of-on-campus-housing,Mold and renovations result in loss of on-campus housing,Indiana Daily Student,False,2019-08-21 00:00:00,5,20,29,,,,False,False
204,https://www.idsnews.com/article/2015/10/iu-defeats-no-22-louisville-in-last-non-conference-matchup,IU defeats No. 22 Louisville in last non-conference matchup,Indiana Daily Student,False,2015-10-21 00:00:00,8,15,21,,,,False,False
